nombre,sector,precio,area,publicador1,publicador2,tiempo_publicacion,finalizado,fecha_venta
"La Mariscal, Venta, Terreno, 1219 M²,8 Pisos, Frente de 21 m, Cos Total 400","Centro Norte, Quito",USD 1.980.000,0 Baños,,,Publicado hace 108 días,,
Casa con Terreno de Venta Sector Carapungo,"Carapungo, Quito",USD 165.000,2 Baños,,,Publicado hace más de 1 año,,
Puembo - Hermosos Lotes $220 por m² - Urb Lujo – Ruta Viva,"Puembo, Quito",USD 275.000,0 Baños,,,Publicado hace más de 1 año,,
Has 3.8 Sangolqui - Loreto $275.000,"Sangolqui, Quito",USD 275.000,0 Baños,,,Publicado hace 325 días,,
Terreno en Venta 12.036 m² en Capelo Valle de Los Chillos Ideal Para Constructores,"Los Chillos, Quito",USD 1.264.000,0 Baños,,,Publicado hace más de 1 año,,
"Terreno, Venta, Mariana de Jesús, 1045 m², 10 Pisos, Frente 15 m, Cos Total 700%","Centro Norte, Quito",USD 750.000,0 Baños,,,Publicado hace 223 días,,
Vendo Terreno en Calderón Sector Julio Zabala,"Calderón, Quito",USD 60.000,1 Estacionamiento,,,Publicado hace 37 días,,
Vendo Terreno de 5520 m Planos en La Morita - Tumbaco,"Tumbaco, Quito",USD 680.000,50 Estacionamientos,,,Publicado hace 80 días,,
Terreno de Venta en Calderon Sector Vilcabamba de 1045 m,"Calderón, Quito",USD 135.000,0 Baños,,,Publicado hace 139 días,,
"Venta de Lotes en La Playa Ideales Para Tu Casa Vacacional, Credito Directo. S1","Centro Norte, Quito",USD 9.350,0 Baños,,,Publicado hace 64 días,,
"Venta Terreno 1.466 m², Ideal Para Constructores, Cotocollao","Norte de Quito, Quito",USD 380.000,3 Baños,,,Publicado hace más de 1 año,,
"En Venta 4000 m de Terreno Plano, Checa","Checa, Quito",USD 277.000,5 Estacionamientos,,,Publicado hace 237 días,,
2780 m. Sector Napoles (Cerca a Futura U. San Francisco): Para Varias Casas,"Puembo, Quito",USD 722.800,0 Baños,,,Publicado hace más de 1 año,,
Vendo Terreno en Solanda con Casa Antigua de 101 m,"Sur de Quito, Quito",USD 40.000,0 Baños,,,Publicado hace 230 días,,
Vendo 2500 m en La Vía a Arrayanes,"Puembo, Quito",USD 312.500,0 Baños,,,Publicado hace más de 1 año,,
Oportunidad Terreno Valle de Los Chillos,"Los Chillos, Quito",USD 58.000,0 Baños,,,Publicado hace 90 días,,
"Terreno en Venta en Cumbayá - Urbanización ""Cumbres del Valle""","Cumbayá, Quito",USD 537.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno de Venta Calderon 1045 m²,"Calderón, Quito",USD 139.000,0 Baños,,,Publicado hace más de 1 año,,
"De Oportunidad L Inda Casa, Perfectamente Ubicada. Cerca a Vias Principales","Centro Norte, Quito",USD 650.000,4 Estacionamientos,,,Publicado hace más de 1 año,,
"1.3 Hect. Linda Vista, Bien Ubicadas, Planas; Pifo","Pifo, Quito",USD 1.690.000,0 Baños,,,Publicado hace más de 1 año,,
A 8 Minutos de Guayllabamba Se Vende Terreno,"Guayllabamba, Quito",USD 72.500,0 Baños,,,Publicado hace 49 días,,
Terreno de 1 Ha Parque Industrial Sur Para Inversiónista,"Sur de Quito, Quito",USD 1.100.000,0 Baños,,,Publicado hace más de 1 año,,
"Terreno de Venta en Cumbayá, Ideal Para Proyecto","Cumbayá, Quito",USD 1.345.000,0 Baños,,,Publicado hace 108 días,,
"Terreno de Venta en Bellavista de Carretas, Norte de Quito. Ia","Norte de Quito, Quito",USD 329.000,0 Baños,,,Publicado hace más de 1 año,,
Vendo en Pifo Terreno de 10.000 m Impacto 3,"Pifo, Quito",USD 1.300.000,20 Estacionamientos,,,Publicado hace más de 1 año,,
Terreno de Venta Sector Ute La Occidental,"Las Casas, Quito",USD 2.250.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno en Puembo por Antiguo Club de Polo de 37600 m²,"Puembo, Quito",USD 3.948.000,0 Baños,,,Publicado hace más de 1 año,,
Propiedad Agrícola de 65hec. Valle de Los Chillos,"Sur de Quito, Quito",USD 977.000,0 Baños,,,Publicado hace 44 días,,
Vendo Terreno Industrial I3 Cerca Av Eloy Alfaro $219.999 Negociable!,"Carcelén, Quito",USD 219.999,0 Baños,,,Publicado hace 23 días,,
!oportunidad! Terreno de 26.171 m² en Tumbaco Sector Churoloma,"Tumbaco, Quito",USD 1.590.000,0 Baños,,,Publicado hace más de 1 año,,
"Terreno en Venta en Tumbaco, 1.277 m². Urbanizacion Pacho Salas, Ruta Viva","Tumbaco, Quito",USD 447.000,0 Baños,,,Publicado hace 176 días,,
Venta de Terreno 487 m²,"Norte de Quito, Quito",USD 470.000,0 Baños,,,Publicado hace más de 1 año,,
Cumbaya - Tumbaco Terreno de Venta en Urb. Exclusiva (Via Intervalles),"Tumbaco, Quito",USD 525.000,0 Baños,,,Publicado hace más de 1 año,,
Venta de 2 Lotes Unifamiliares en Zona Exclusiva Nayon,"Nayón - Tanda, Quito",USD 120.000,0 Baños,,,Publicado hace más de 1 año,,
"Tababela, Hermoso Terreno de Venta 8.000 m²","Tababela, Quito",USD 550.000,0 Baños,,,Publicado hace más de 1 año,,
Se Vende Hermoso Terreno Hacienda Santa Rosa de Lima Sangolqui,"Los Chillos, Quito",USD 98.000,0 Baños,,,Publicado hace 90 días,,
Se Vende Lindo Terreno Sector Quitumbe – Sur de Quito,"Sur de Quito, Quito",USD 35.000,0 Baños,,,Publicado hace 127 días,,
Terreno de Venta Calderón - San Camilo,"Calderón, Quito",USD 156.310,0 Baños,,,Publicado hace 10 días,,
Vendo Excelente Terrenos Urbanizacion Privada Cumbaya,"Cumbayá, Quito",USD 450.000,4 Estacionamientos,,,Publicado hace más de 1 año,,
Lindo Terreno en Tumbaco,"Tumbaco, Quito",USD 185.000,0 Baños,,,Publicado hace más de 1 año,,
Venta Espectacular Terreno en Tanda,"Nayón - Tanda, Quito",USD 963.560,0 Baños,,,Publicado hace más de 1 año,,
0 9 9 7 1 8 8 8 5 1 Monteserrin Vendo Terreno 795 m² Plano $500.000 Oportunidad,"Monteserrín, Quito",USD 500.000,0 Baños,,,Publicado hace 330 días,,
Terreno de Venta en Nayón Ideal Para Proyecto,"Nayón - Tanda, Quito",USD 825.000,0 Baños,,,Publicado hace más de 1 año,,
Se Vende Terreno Sector Sangolqui,"Sangolqui, Quito",USD 1.400.000,0 Baños,,,Publicado hace 5 días,,
Sector El Colibri en Los Chillos Terreno en Venta,"Sangolqui, Quito",USD 38.500,0 Baños,,,Publicado hace 328 días,,
Terreno Esquinero 1000 m² con Galpon Ideal Fabrica Galpones Concesionario,"Norte de Quito, Quito",USD 650.000,2 Baños,,,Publicado hace 93 días,,
Vendo - Bonito Terreno de 1000 m. - Tumbaco,"Tumbaco, Quito",USD 190.000,0 Baños,,,Publicado hace 297 días,,
"Pifo Terreno de Venta Excelente Ubicación, 3.2 Ha","Pifo, Quito",USD 2.880.000,0 Baños,,,Publicado hace más de 1 año,,
"Terreno Armenia 1505 m², Valle de Los Chillos","Conocoto, Quito",USD 155.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno de Venta (Urb. Campo Alegre),"Monteserrín, Quito",USD 1.100.000,0 Baños,,,Publicado hace más de 1 año,,
"Terreno de Venta en Puembo, Arrayanes","Puembo, Quito",USD 3.000.000,0 Baños,,,Publicado hace más de 1 año,,
Hermoso Terreno de 1300 m a 2 Minutos Ruta Viva en Urbanizacion,"Cumbayá, Quito",USD 567.170,0 Baños,,,Publicado hace más de 1 año,,
En Alangasi Vendo Terreno de 600 m a 3 Minutos de La Av Principal,"Sangolqui, Quito",USD 38.000,0 Baños,,,Publicado hace 285 días,,
Ontaneda - Conocoto Excelente Sector Vendo Terreno 2900 Mt,"Conocoto, Quito",USD 185.000,0 Baños,,,Publicado hace más de 1 año,,
Vendo Propiedad en Tumbaco - Sector El Arenal,"Tumbaco, Quito",USD 288.000,4 Estacionamientos,,,Publicado hace más de 1 año,,
Terreno de Oportunidad en Tumbaco - Buena Esperanza Dentro de Urb Cerrada,"Tumbaco, Quito",USD 232.845,0 Baños,,,Publicado hace más de 1 año,,
Venta Terreno Cumbaya,"Cumbayá, Quito",USD 1.000.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno en Ponceano de Venta,"Ponceano, Quito",USD 520.000,0 Baños,,,Publicado hace 351 días,,
Excelente Propiedad de Venta (Sector Iñaquito),"Centro Norte, Quito",USD 700.000,0 Baños,,,Publicado hace 253 días,,
"Vento Terreno Industrial Excelente Ubicación Sector Calacali, Mitad del Mundo","Mitad del Mundo, Quito",USD 75.000,0 Baños,,,Publicado hace más de 1 año,,
Venta Terreno Urbanización Pillagua 1085 m² Cumbayá,"Cumbayá, Quito",USD 380.000,0 Baños,,,Publicado hace 43 días,,
Terreno en Puembo en Urb Ing Quimicos por Arrayanes a $170 por m²,"Puembo, Quito",USD 255.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno - Cumbayá,"Cumbayá, Quito",USD 231.000,0 Baños,,,Publicado hace más de 1 año,,
Vendo Terreno en Calderon 5231 m²,"Calderón, Quito",USD 470.000,10 Estacionamientos,,,Publicado hace más de 1 año,,
Venta Terreno en Cumbaya,"Cumbayá, Quito",USD 240.000,0 Baños,,,Publicado hace 2 días,,
Venta Propiedad Norte de Quito,"Norte de Quito, Quito",USD 1.000.000,0 Baños,,,Publicado hace 70 días,,
"Vendo Terreno Valle de Los Chillos, Sector San Luis Shoping","Los Chillos, Quito",USD 4.200.000,1 Estacionamiento,,,Publicado hace más de 1 año,,
Terreno con 2 Frentes con Opcion a Proyecto Sector Atahualpa,"Sur de Quito, Quito",USD 205.000,0 Baños,,,Publicado hace más de 1 año,,
"Nayón, Terreno en Venta de 3120 m²,","Nayón - Tanda, Quito",USD 450.000,1 Estacionamiento,,,Publicado hace más de 1 año,,
Terreno de Venta en La Ruta Viva Tumbaco 300 m,"Tumbaco, Quito",USD 53.000,0 Baños,,,Publicado hace 336 días,,
Precioso Terreno Excelente Entorno Pifo,"Pifo, Quito",USD 164.248,0 Baños,,,Publicado hace 70 días,,
Venta - Terreno - Carcelen Indistrial - 6.828 m² - $1’250.000,"Norte de Quito, Quito",USD 1.250.000,30 Estacionamientos,,,Publicado hace 121 días,,
"Vendo Terreno Industrial Alto Impacto, 35000 m² (3,5 Has)","Norte de Quito, Quito",USD 2.100.000,1 Estacionamiento,,,Publicado hace más de 1 año,,
Inmobusiness Vende Lotes Urbanizados Sector Chaupi Molino - Puembo/lote 11,"Puembo, Quito",USD 156.524,0 Habitaciones,,,Publicado hace más de 1 año,,
Vendo Terreno con Local Comercial Gualo Llano Chico Comercial,"Llano Chico, Quito",USD 130.000,5 Estacionamientos,,,Publicado hace 354 días,,
Vente Terreno con Galpones Al Sur de Quito,"San Bartolo, Quito",USD 1.590.000,0 Baños,,,Publicado hace 168 días,,
Se Vende un Terreno Plano de 1040 m² Sector Exclusivo Urb Privada en Puembo,"Puembo, Quito",USD 250.000,0 Baños,,,Publicado hace más de 1 año,,
Vendo Terreno (Esquinero) Sector Colón y Orellana,"Centro Norte, Quito",USD 360.000,0 Baños,,,Publicado hace 338 días,,
"En Nayón, Hermoso Lote de Terreno Urbanizado","Nayón - Tanda, Quito",USD 200.923,0 Baños,,,Publicado hace más de 1 año,,
Atención Constructores,"Norte de Quito, Quito",USD 700.000,0 Baños,,,Publicado hace más de 1 año,,
"Vendo en El Inga Alto 30 Hectáreas, Agua Abundante Ideal Para Ganadería.","Pifo, Quito",USD 750.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno de Venta en Pifo Área Privada,"Pifo, Quito",USD 180.000,0 Baños,,,Publicado hace 118 días,,
Terreno Agricultores,"Calderón, Quito",USD 1.461.460,0 Baños,,,Publicado hace 360 días,,
"Venta de Terreno en Urb. Los Aromitos, Cumbayá.","Cumbayá, Quito",USD 1.509.750,0 Baños,,,Publicado hace más de 1 año,,
Calderón - Bellavista Vendo Terreno Plano con Gallera Totalmente Acondicionado.,"Calderón, Quito",USD 95.000,25 Estacionamientos,,,Publicado hace más de 1 año,,
Terreno en Pusuqui Chico Bajo (Carcelen),"Carcelén, Quito",USD 1.150.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno Industrial Alto Impacto I4 - 20.200 m – El Inga – Via Principal,"Pifo, Quito",USD 850.000,0 Baños,,,Publicado hace más de 1 año,,
Casona Patrimonial Totalmente Remodelada Elegante Para Institutos en La Carrion,"Centro de Quito, Quito",USD 1.650.000,21 Estacionamientos,,,Publicado hace más de 1 año,,
Vendo Terreno en Calderon (13.311 M),"Calderón, Quito",USD 1.200.000,4 Baños,,,Publicado hace 114 días,,
Hermoso Terreno Sobre La Ruta Viva,"Tumbaco, Quito",USD 120,0 Baños,,,Publicado hace más de 1 año,,
Vendo Terrero Sector Mitad del Mundo Vía Calacalí. Séptima Transversal,"Mitad del Mundo, Quito",USD 139.000,0 Baños,,,Publicado hace 318 días,,
Vendo Terreno 10 Hectáreas Tumbaco Cerámica Cerca Ruta Viva a $120 Cada m²,"Tumbaco, Quito",USD 12.000.000,0 Baños,,,Publicado hace 31 días,,
Venta de Terreno con Casa en La Quiteño Libre,"Centro Norte, Quito",USD 1.586.100,0 Baños,,,Publicado hace más de 1 año,,
Precioso Lote de Venta Tumbaco,"Tumbaco, Quito",USD 260.000,0 Baños,,,Publicado hace más de 1 año,,
Galpón - Norte de Quito,"Norte de Quito, Quito",USD 1.400.000,0 Baños,,,Publicado hace 254 días,,
Se Vende Terreno Al Norte de Uio (Av Eloy Alfaro) en Una Zona Ideal Para El Desarrollo de Una Empre,"Norte de Quito, Quito",USD 999.000,0 Baños,,,Publicado hace 318 días,,
"Terreno de Venta en Puembo, Dentro de Urbanización Cerrada","Puembo, Quito",USD 195.000,0 Baños,,,Publicado hace 335 días,,
Excelente Terreno y Excelente Ubicacion en Conocoto 10334,"Conocoto, Quito",USD 1.200.000,0 Baños,,,Publicado hace más de 1 año,,
Venta Terreno Sector Puembo,"Puembo, Quito",USD 459.754,0 Baños,,,Publicado hace más de 1 año,,
Vendo Terreno de 684 m² y Una Casa a Medio Construir 375 m² Tumbaco La Morita,"Tumbaco, Quito",USD 279.000,5 Estacionamientos,,,Publicado hace 18 días,,
Vendo Terreno 1.825 m² Ubicado en Pleno Cumbaya,"Cumbayá, Quito",USD 638.750,1 Estacionamiento,,,Publicado hace 282 días,,
Inmobusiness Vende Terreno de Oportunidad Urbanización en Puembo,"Puembo, Quito",USD 196.000,0 Habitaciones,,,Publicado hace 108 días,,
Vendo Lote de Terreno Eb Urbanizacion Privada Uide,"Vía Simón Bolivar, Quito",USD 237.000,0 Baños,,,Publicado hace 227 días,,
Terreno de Venta en Tumbaco,"Tumbaco, Quito",USD 840.000,3 Estacionamientos,,,Publicado hace 346 días,,
"Hermoso Lote de Venta en Urbanización en Cumbaya 1011 Mtrs, Excelente Ubicación Alta Proyección","Cumbayá, Quito",USD 250.000,0 Baños,,,Publicado hace 83 días,,
Vendo Terreno de 4113 m² en Nápoles Enpuembo,"Puembo, Quito",USD 300.000,10 Estacionamientos,,,Publicado hace más de 1 año,,
Re/max Futuro Vende Oportunidad Gran Terreno en El Quinche,"El Quinche, Quito",USD 79.000,0 Baños,,,Publicado hace 7 días,,
Terreno - Guayllabamba,"Guayllabamba, Quito",USD 500.000,0 Baños,,,Publicado hace más de 1 año,,
3 Terrenos Cunucbamba Urb de Lujo en Parte Alta y Baja,"Tumbaco, Quito",USD 550.000,0 Baños,,,Publicado hace más de 1 año,,
Vendo Terreno 30.000 m en Collaqui,"Tumbaco, Quito",USD 1.200.000,0 Baños,,,Publicado hace más de 1 año,,
"Venta Terreno Plano a Dos Cuadras de Simon Bolívar, Sector Gualo - Llano Chico","Llano Chico, Quito",USD 473.000,0 Baños,,,Publicado hace más de 1 año,,
Venta de Terreno; Sector San Antonio Mitad del Mundo,"Mitad del Mundo, Quito",USD 180.000,1 Baño,,,Publicado hace más de 1 año,,
"Hermoso Terreno de Venta - Urb Privada con Lagos, Estilo Americano Puembo - Arrayanes","Puembo, Quito",USD 235.000,0 Baños,,,Publicado hace 44 días,,
Vendo Terreno de 850 m en Puembo,"Puembo, Quito",USD 158,0 Baños,,,Publicado hace 340 días,,
Vendo Terreno 1.078 m² con Galpon Av 6 de Diciembre Lourdes Asanza,"Norte de Quito, Quito",USD 650.000,0 Baños,,,Publicado hace 364 días,,
En Guayllabamba Se Vende Terreno de Oportunidad,"Guayllabamba, Quito",USD 65.000,0 Baños,,,Publicado hace 122 días,,
Vendo Terreno y Casa Sector Cotocollao 23 de Junio,"Norte de Quito, Quito",USD 389.000,10 Estacionamientos,,,Publicado hace 349 días,,
"Celular 0 9 9 7 1 8 8 8 5 1 Tumbaco, Cumbaya 4.154 m²","Tumbaco, Quito",USD 1.500.000,0 Baños,,,Publicado hace 274 días,,
Terreno con Proyecto Aprobado. Av Eloy Alfaro - 6 Dic.,"Centro Norte, Quito",USD 2.200.000,0 Baños,,,Publicado hace 119 días,,
Puembo Terreno en Venta. 5 Has,"Puembo, Quito",USD 3.500.000,0 Baños,,,Publicado hace más de 1 año,,
Terrenos de Venta en Pifo,"Pifo, Quito",USD 105.000,0 Baños,,,Publicado hace 36 días,,
"Venta Terreno Esquinero 430 Mtrs. $308.000, Las Casas","Las Casas, Quito",USD 308.000,0 Baños,,,Publicado hace 157 días,,
Terreno en Venta en La Urbanización Prados del Condado,"El Condado, Quito",USD 32.000,0 Habitaciones,,,Publicado hace 40 días,,
"Chillogallo, El Tránsito, Vendo Terreno 1.880 m².","Sur de Quito, Quito",USD 130.000,0 Baños,,,Publicado hace más de 1 año,,
Se Vende Hermoso Terreno Sector Bellavista de Calderon 5 Has,"Calderón, Quito",USD 1.200.000,0 Baños,,,Publicado hace más de 1 año,,
Re/max Futuro Vende Terreno Residencial - Cumbaya Sector Colegio Menor,"Cumbayá, Quito",USD 838.800,0 Baños,,,Publicado hace más de 1 año,,
Galpones con Terreno en Venta Oportunidad Via Amaguaña Link Inmobiliario,"Los Chillos, Quito",USD 860.000,0 Baños,,,Publicado hace 249 días,,
Venta Terreno Guayllabamba 970 m²,"Guayllabamba, Quito",USD 45.000,0 Baños,,,Publicado hace 46 días,,
Lindo Terreno con Casa Rustica y Suit,"Tumbaco, Quito",USD 560.000,2 Baños,,,Publicado hace más de 1 año,,
Vendo Terreno en Av Cordova Galarza,"Mitad del Mundo, Quito",USD 1.037.000,0 Baños,,,Publicado hace 49 días,,
Venta Terreno Residencial Iguiñaro El Quinche,"El Quinche, Quito",USD 350.000,0 Baños,,,Publicado hace 91 días,,
Terreno en Yaruqui Barrio San Vicente,"Yaruqui, Quito",USD 250.000,10 Estacionamientos,,,Publicado hace 40 días,,
Excelente Terreno en Venta Sector Monteserrin,"Monteserrín, Quito",USD 600.000,0 Baños,,,Publicado hace 96 días,,
Terreno Sector Polo Club 2500 m² - Checa,"Checa, Quito",USD 150.000,0 Baños,,,Publicado hace 68 días,,
Terreno - Puembo,"Puembo, Quito",USD 632.500,0 Baños,,,Publicado hace 233 días,,
Vendo Excelente Terreno Cumbaya,"Cumbayá, Quito",USD 420.000,3 Estacionamientos,,,Publicado hace 73 días,,
Venta de Terreno Quito Tenis 800 m²,"Quito Tenis, Quito",USD 650.000,0 Baños,,,Publicado hace más de 1 año,,
"Lote Plano de Terreno en Nueva Urbanización Cerrada, La Buena Esperanza, Tumbaco","Tumbaco, Quito",USD 249.080,0 Baños,,,Publicado hace más de 1 año,,
Terreno en Tumbaco (Sector Collaqui) de 20000 m² Para Proyecto,"Tumbaco, Quito",USD 1.430.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno en Venta San Francisco Jijón 6 Has,"Sangolqui, Quito",USD 2.100.000,0 Baños,,,Publicado hace 317 días,,
"Terreno de Venta, Av 10 de Agosto, Centro Norte de Quito","Centro Norte, Quito",USD 860.000,0 Baños,,,Publicado hace 118 días,,
Vendo Terreno de 500 m en Pifo,"Pifo, Quito",USD 60.000,0 Baños,,,Publicado desde ayer,,
"Nayón, Terreno en Venta, 822 m²","Nayón - Tanda, Quito",USD 180.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno - Puembo,"Puembo, Quito",USD 375.000,0 Baños,,,Publicado hace 233 días,,
Vendo Lote del Terreno 3000 Tumbaco Cerca Ruta Viva Colegio Pachamama,"Tumbaco, Quito",USD 443.000,0 Baños,,,Publicado hace más de 1 año,,
"Espectacular Terreno de 1.781,45 m² en Conocoto","Conocoto, Quito",USD 125.000,0 Baños,,,Publicado hace 41 días,,
Vendo Hermoso Terreno 40.000 m²,"Calderón, Quito",USD 2.800.000,0 Baños,,,Publicado hace 37 días,,
Terrenos Campestres Club El Refugio $37 m²,"Los Chillos, Quito",USD 85.100,0 Baños,,,Publicado hace 124 días,,
"Calderón, Terreno en Venta, 2097 m²","Calderón, Quito",USD 150.000,0 Baños,,,Publicado hace más de 1 año,,
"Terrenos en Venta, Zona Exclusiva de Santa Ines","Cumbayá, Quito",USD 1.000.000,0 Baños,,,Publicado hace más de 1 año,,
Venta - Terrenos en La Viña - Tumbaco,"Tumbaco, Quito",USD 414.160,0 Baños,,,Publicado hace 114 días,,
Terreno en Carapungo de 1500 m²,"Carapungo, Quito",USD 250.000,0 Baños,,,Publicado hace más de 1 año,,
Precioso Terreno Guayllabamba,"Guayllabamba, Quito",USD 333.935,0 Baños,,,Publicado hace más de 1 año,,
Terreno en Pachosalas con Una Pequeña Casa,"Tumbaco, Quito",USD 633.000,0 Baños,,,Publicado hace 279 días,,
Inmobusiness Vende Lotes Urbanizados Sector Chaupi Molino - Puembo/lote1,"Puembo, Quito",USD 90.000,0 Habitaciones,,,Publicado hace más de 1 año,,
Lindo Terreno Tababela 1000 m,"Tababela, Quito",USD 120.000,0 Baños,,,Publicado hace más de 1 año,,
Terreno en Guayllabamba por Aqua Park,"Guayllabamba, Quito",USD 300.000,0 Baños,,,Publicado hace 281 días,,
Terreno de Venta Calderon 8.071 m $726.500,"Calderón, Quito",USD 726.500,0 Baños,,,Publicado hace más de 1 año,,
Terrenos en Venta Puembo Exclusiva Urbanización,"Puembo, Quito",USD 225.000,0 Baños,,,Publicado hace más de 1 año,,
Vendo Terreno Puembo,"Puembo, Quito",USD 498.480,0 Baños,,,Publicado hace 29 días,,
Terreno Casa en Venta Av América y Voz Andes,"Centro Norte, Quito",USD 685.000,6 Baños,,,Publicado hace más de 1 año,,
